#,DATETIME,T2,U2,RH2,PRES,RRR,N
388,2014-10-17 03:00,-1.6,0.5,87.88,679.58,0,0
389,2014-10-17 04:00,-1,0.5,86.45,679.48,0,0
390,2014-10-17 05:00,-0.4,0.5,87.64,679.88,0,0.82
391,2014-10-17 06:00,-0.3,0.5,85.53,680.18,0,0.92
392,2014-10-17 07:00,0,0.72,83.63,680.98,0.1138,0.97
393,2014-10-17 08:00,0.3,0.64,87.42,681.58,0,0.95
394,2014-10-17 09:00,0.3,1.28,81.67,681.98,0,0.65
395,2014-10-17 10:00,-0.1,1.04,73.09,682.78,0,0
396,2014-10-17 11:00,-1.8,0.8,55.69,682.98,0,0.04
397,2014-10-17 12:00,-1.6,0.88,40.86,683.08,0,0.11
398,2014-10-17 13:00,-1.7,2.24,42.99,683.08,0,0.18
399,2014-10-17 14:00,-2,0.5,37.93,683.38,0,0.27
400,2014-10-17 15:00,-1.6,1.04,30.89,683.68,0,0.4
401,2014-10-17 16:00,-1.3,0.56,24.88,683.88,0,0.65
402,2014-10-17 17:00,-1.8,0.64,22.8,684.28,0,0
403,2014-10-17 18:00,-2.3,0.72,20.23,685.08,0,0
404,2014-10-17 19:00,-2.5,1.52,22.52,685.38,0,0
405,2014-10-17 20:00,-3.4,1.04,25.59,685.98,0,0
406,2014-10-17 21:00,-3.5,0.5,18.88,686.48,0,0
407,2014-10-17 22:00,-3.3,1.68,16.9,686.68,0,0
408,2014-10-17 23:00,-2.7,0.5,18.89,686.98,0,0
409,2014-10-18 00:00,-2.1,1.2,19.4,687.08,0,0
410,2014-10-18 01:00,-1.7,2.88,19.76,687.18,0,0
411,2014-10-18 02:00,-1.6,2.08,20.83,687.38,0,0
412,2014-10-18 03:00,-1.3,0.56,19.3,687.68,0,0
413,2014-10-18 04:00,-1,0.5,19.71,687.98,0,0
414,2014-10-18 05:00,-0.8,0.5,20.01,687.98,0,0
415,2014-10-18 06:00,-0.9,1.04,16.27,688.08,0,0
416,2014-10-18 07:00,0.2,1.36,12.09,688.68,0,0
417,2014-10-18 08:00,1.8,0.56,13.94,689.18,0,0
418,2014-10-18 09:00,2.4,4.32,16.36,689.48,0,0
419,2014-10-18 10:00,3.2,0.5,17.56,689.88,0,0.05
420,2014-10-18 11:00,3.1,0.88,21.42,689.98,0,0.1
421,2014-10-18 12:00,2.9,1.28,24.39,689.98,0,0.15
422,2014-10-18 13:00,2.9,0.5,28.36,690.08,0,0.2
423,2014-10-18 14:00,2.7,0.72,42.51,690.28,0,0.26
424,2014-10-18 15:00,2.8,0.88,37.72,690.38,0,0.39
425,2014-10-18 16:00,2.5,0.5,45.09,690.58,0,0.67
426,2014-10-18 17:00,1.4,0.5,42.13,690.78,0,0
427,2014-10-18 18:00,1.5,1.6,36.92,691.18,0,0
428,2014-10-18 19:00,1.4,2.56,28.43,691.28,0,0
429,2014-10-18 20:00,1.1,0.5,13.11,691.68,0,0
430,2014-10-18 21:00,1.2,0.88,9.67,691.78,0,0
431,2014-10-18 22:00,1.3,3.68,12.01,691.58,0,0
432,2014-10-18 23:00,1.7,0.5,13.45,691.68,0,0
433,2014-10-19 00:00,1.9,0.5,14.18,691.58,0,0
434,2014-10-19 01:00,2.1,1.52,15.4,691.38,0,0
435,2014-10-19 02:00,2.1,2,17.8,691.18,0,0
436,2014-10-19 03:00,2,0.64,18.1,690.98,0,0
437,2014-10-19 04:00,1.9,1.28,17.37,690.98,0.0569,0
438,2014-10-19 05:00,1.6,0.5,16.12,690.78,0,0
439,2014-10-19 06:00,1.5,3.04,14.21,690.68,0,0
440,2014-10-19 07:00,2.2,3.6,12.2,690.88,0,0.87
441,2014-10-19 08:00,2.7,2.88,13.29,691.08,0,0.03
442,2014-10-19 09:00,3.2,3.52,14.23,691.18,0,0
443,2014-10-19 10:00,4.3,1.92,14.46,691.48,0,0
444,2014-10-19 11:00,4.5,1.6,15.19,691.48,0,0
445,2014-10-19 12:00,4.7,1.04,16.81,691.18,0,0
446,2014-10-19 13:00,3.8,2.96,18.7,690.98,0,0
447,2014-10-19 14:00,3.7,1.04,20.4,690.88,0,0
448,2014-10-19 15:00,3.3,1.04,21.32,690.58,0,0.45
449,2014-10-19 16:00,2,0.72,22.95,690.58,0,0.92
450,2014-10-19 17:00,1.9,2.48,24.83,690.98,0,0
451,2014-10-19 18:00,1.8,0.72,24.12,690.88,0,0
452,2014-10-19 19:00,1.1,0.8,22.84,690.78,0,0
453,2014-10-19 20:00,0.8,1.04,18.87,690.78,0,0
454,2014-10-19 21:00,1,3.84,18.74,690.68,0,0
455,2014-10-19 22:00,1,1.36,23.92,690.68,0,0
456,2014-10-19 23:00,1.2,1.52,28.11,690.68,0,0
457,2014-10-20 00:00,0.9,1.12,27.43,690.48,0,0
458,2014-10-20 01:00,0.9,0.5,28.6,690.38,0,0
459,2014-10-20 02:00,0.9,0.5,28.1,690.08,0,0
460,2014-10-20 03:00,0.3,1.36,23.96,689.58,0,0.26
461,2014-10-20 04:00,0,0.5,23.14,689.48,0,0.31
462,2014-10-20 05:00,0.5,1.04,25.22,689.38,0,0
463,2014-10-20 06:00,0,0.5,33.87,688.98,0,0
464,2014-10-20 07:00,-0.2,0.5,41.75,688.98,0,0.91
465,2014-10-20 08:00,0.3,0.96,47.32,689.08,0,0.75
466,2014-10-20 09:00,1.6,1.2,48.55,689.08,0,0.69
467,2014-10-20 10:00,2.3,0.56,42.18,688.98,0,0.83
468,2014-10-20 11:00,2.9,0.5,37.13,688.88,0,0
469,2014-10-20 12:00,2.8,1.84,40.85,688.28,0,0
470,2014-10-20 13:00,2.3,1.04,44.97,687.58,0,0.19
471,2014-10-20 14:00,1.5,0.5,50.1,687.08,0,0.03
472,2014-10-20 15:00,0.9,0.5,57.69,686.68,0,0.42
473,2014-10-20 16:00,0.8,0.8,66.9,686.38,0,0
474,2014-10-20 17:00,-0.4,1.52,72.18,686.18,0,0
475,2014-10-20 18:00,-0.4,0.5,73.68,685.88,0,0
476,2014-10-20 19:00,-0.7,0.64,74.25,685.38,0,0
477,2014-10-20 20:00,-0.9,0.56,75.04,685.08,0,0
478,2014-10-20 21:00,-0.9,0.5,73.38,684.58,0,0
479,2014-10-20 22:00,-1.1,0.72,81.38,683.58,0,0
480,2014-10-20 23:00,-0.9,0.5,91.56,683.18,0,0.54
481,2014-10-21 00:00,-0.9,1.12,88.88,682.68,0.0569,1
482,2014-10-21 01:00,-0.9,0.5,95.1,681.78,0.5119,1
483,2014-10-21 02:00,-1.4,1.68,90.67,681.38,0.1706,1
484,2014-10-21 03:00,-1.8,1.76,83.15,680.48,0,1
485,2014-10-21 04:00,-1.7,2.16,84.15,680.28,0,0.93
486,2014-10-21 05:00,-1.9,1.84,89.4,680.18,0.1138,0.84
487,2014-10-21 06:00,-2,0.72,92.45,680.18,0,1
488,2014-10-21 07:00,-2.6,0.72,94.69,680.18,0,0.98
489,2014-10-21 08:00,-1.6,1.84,77.58,680.48,0,0.98
490,2014-10-21 09:00,-1.8,1.68,78.21,680.38,0,0.97
491,2014-10-21 10:00,-3.4,0.96,66.03,680.68,0,0.98
492,2014-10-21 11:00,-2.3,0.5,49.66,680.38,0,0.79
493,2014-10-21 12:00,-1.6,0.5,57.18,679.88,0,0.71
494,2014-10-21 13:00,-1.5,0.5,60.5,679.48,0,0.72
495,2014-10-21 14:00,-1,0.5,63.34,679.08,0,0.69
496,2014-10-21 15:00,-1.6,0.5,66.4,678.28,0,0.95
497,2014-10-21 16:00,-2.8,0.5,70.63,677.48,0,1
498,2014-10-21 17:00,-4.1,0.96,69.62,676.28,0,0.29
499,2014-10-21 18:00,-5.1,1.68,72.3,675.38,0,0
500,2014-10-21 19:00,-5,2.16,82.66,674.38,0,0
501,2014-10-21 20:00,-5.4,1.52,92.64,673.28,0,0.59
502,2014-10-21 21:00,-5.5,1.36,91.04,672.78,1.0808,1
503,2014-10-21 22:00,-7.4,1.52,93.56,671.28,1.0239,1
504,2014-10-21 23:00,-11.2,1.52,90.2,669.08,0.5119,1
505,2014-10-22 00:00,-13.6,1.04,90.07,667.08,0.5119,1
506,2014-10-22 01:00,-14.4,1.12,88.03,667.08,0.5119,1
507,2014-10-22 02:00,-15.1,0.56,90.23,666.28,0.1706,1
508,2014-10-22 03:00,-16.1,1.04,89.52,665.68,0.3413,1
509,2014-10-22 04:00,-16.5,0.5,89.14,665.88,0,1
510,2014-10-22 05:00,-16.6,0.5,89.78,665.38,0,1
511,2014-10-22 06:00,-17,0.5,89.77,665.08,0,1
512,2014-10-22 07:00,-16.9,10.56,94.11,666.38,0,0.99
513,2014-10-22 08:00,-16.8,12.16,93.74,666.48,0,0.98
514,2014-10-22 09:00,-16.6,12.16,88.47,666.88,0,0.98
515,2014-10-22 10:00,-16.3,0.5,88.47,667.48,0,0.98
516,2014-10-22 11:00,-15.9,12.16,88.47,667.38,0,0.95
517,2014-10-22 12:00,-16.5,26.64,88.47,666.98,0,0.97
518,2014-10-22 13:00,-16.9,19.2,88.47,667.08,0,0.98
519,2014-10-22 14:00,-17.2,19.2,88.16,667.68,0,0.97
520,2014-10-22 15:00,-17.3,1.6,88.14,667.38,0,0.96
521,2014-10-22 16:00,-17,2.24,88.14,667.38,0,1
522,2014-10-22 17:00,-16.8,5.52,88.14,667.28,0,0.94
523,2014-10-22 18:00,-15.3,6.4,88.07,667.88,0,0.89
524,2014-10-22 19:00,-14.8,9.68,88.12,667.68,0,0.98
525,2014-10-22 20:00,-12.1,15.44,88.14,669.58,0,1
526,2014-10-22 21:00,-10.6,18.64,88.5,670.78,0,1
527,2014-10-22 22:00,-9.8,25.2,88.5,671.18,0,1
528,2014-10-22 23:00,-9.4,26.32,88.52,672.28,0,0.94
529,2014-10-23 00:00,-8.7,25.2,88.55,672.78,0,0.94
530,2014-10-23 01:00,-8.1,26.8,88.59,672.98,0,0.85
531,2014-10-23 02:00,-7.4,26.24,88.97,673.58,0,0.82
532,2014-10-23 03:00,-7,26.88,89,673.58,0,0.96
533,2014-10-23 04:00,-6.2,30.4,89.67,673.08,0,0.95
534,2014-10-23 05:00,-4.7,30.56,89.68,673.28,0,0.94
535,2014-10-23 06:00,-4.6,28.96,89.71,674.58,0,0.91
536,2014-10-23 07:00,-4.4,25.84,81.78,674.78,0,0.98
537,2014-10-23 08:00,-4.3,22.8,31.58,675.18,0,0.12
538,2014-10-23 09:00,-4.2,18.72,23.34,676.58,0,0.03
539,2014-10-23 10:00,-3.9,15.36,19.91,676.28,0,0
540,2014-10-23 11:00,-3.1,20.24,20.59,676.58,0,0
541,2014-10-23 12:00,-3.4,10,20.55,676.18,0,0
542,2014-10-23 13:00,-3.1,11.04,20.98,676.98,0,0
543,2014-10-23 14:00,-2.9,11.6,18.96,676.98,0,0.26
544,2014-10-23 15:00,-3.1,10.8,18.9,676.28,0,0.12
545,2014-10-23 16:00,-2.7,9.6,21.42,677.58,0,1
546,2014-10-23 17:00,-2.4,9.52,22.17,677.98,0,0
547,2014-10-23 18:00,-2.6,9.68,21.59,678.48,0,0
548,2014-10-23 19:00,-2.2,10.16,19.7,678.98,0,0
549,2014-10-23 20:00,-2.3,8.48,18.34,679.68,0,0
550,2014-10-23 21:00,-2.2,11.84,17.94,679.88,0,0
551,2014-10-23 22:00,-2.1,12.8,17.94,680.28,0,0
552,2014-10-23 23:00,-2.5,12,17.55,679.98,0,0
553,2014-10-24 00:00,-2.4,12.32,17.43,679.68,0,0
554,2014-10-24 01:00,-2.7,13.76,16.75,679.88,0,0
555,2014-10-24 02:00,-3.1,12.16,14.31,679.68,0,0
556,2014-10-24 03:00,-2.9,11.2,16.45,679.68,0,0
557,2014-10-24 04:00,-3,10.8,16.51,679.68,0,0
558,2014-10-24 05:00,-2.9,10.8,16.67,679.68,0,0
559,2014-10-24 06:00,-2.4,10.48,15.71,680.18,0,0
560,2014-10-24 07:00,-1.7,8,12.96,680.58,0,0.99
561,2014-10-24 08:00,-1.3,6.32,16.86,680.98,0,0.11
562,2014-10-24 09:00,-1.1,6.56,17.55,681.08,0,0.01
563,2014-10-24 10:00,-0.9,4.72,18.26,681.48,0,0
564,2014-10-24 11:00,-0.4,3.44,20.45,681.48,0,0
565,2014-10-24 12:00,-0.4,3.68,22.86,681.18,0,0
566,2014-10-24 13:00,-1,4.08,25.03,681.08,0,0
567,2014-10-24 14:00,-1.2,4.8,29.04,681.08,0,0
568,2014-10-24 15:00,-1.4,6.48,32.24,681.08,0,0.27
569,2014-10-24 16:00,-1.7,5.6,36.07,680.98,0,1
570,2014-10-24 17:00,-1.5,3.92,34.9,681.28,0,0
571,2014-10-24 18:00,-1.6,2.72,41.07,681.38,0,0
572,2014-10-24 19:00,-2.2,2,43.18,681.58,0,0
573,2014-10-24 20:00,-1.2,6.64,45.35,681.68,0,0
574,2014-10-24 21:00,-1.4,7.04,47.56,681.78,0,0
575,2014-10-24 22:00,-1.6,5.6,52.57,681.68,0,0.38
576,2014-10-24 23:00,-1.5,4.24,60.11,681.68,0,0.56
577,2014-10-25 00:00,-1.4,2.72,77.8,681.58,0,0.21
578,2014-10-25 01:00,-1.6,3.28,82.94,681.28,0,0
579,2014-10-25 02:00,-2.2,1.76,90.88,680.98,0,0.14
580,2014-10-25 03:00,-2.4,2.88,92.96,680.78,0,1
581,2014-10-25 04:00,-4.2,4.48,86.05,680.58,0,1
582,2014-10-25 05:00,-3.4,1.92,86.61,680.68,0,1
583,2014-10-25 06:00,-3.6,1.68,90.1,680.68,0,1
584,2014-10-25 07:00,-1.9,3.28,93.08,681.08,0,0.98
585,2014-10-25 08:00,-1.5,4.88,94.64,681.28,0,0.03
586,2014-10-25 09:00,-1.1,3.84,92.64,681.68,0,0
587,2014-10-25 10:00,-1.7,5.28,92.64,681.78,0,0
588,2014-10-25 11:00,-1.6,3.92,89.82,681.78,0,0
589,2014-10-25 12:00,-1.4,2.32,88.53,681.58,0,0.77
590,2014-10-25 13:00,-0.9,1.12,84.36,681.58,0,0.73
591,2014-10-25 14:00,-1.6,1.84,85.71,681.68,0,0.52
592,2014-10-25 15:00,-2.8,2.8,82.54,681.48,0,0.86
593,2014-10-25 16:00,-2.8,0.72,85.04,681.58,0,0
594,2014-10-25 17:00,-3.5,1.28,90.14,681.48,0,0.96
595,2014-10-25 18:00,-4,2.48,88.89,681.78,0,1
596,2014-10-25 19:00,-4.6,0.72,91.66,681.88,0.1706,0.96
597,2014-10-25 20:00,-5.2,0.88,91.98,682.08,0,0.98
598,2014-10-25 21:00,-4.1,1.52,92.96,682.08,0,1
599,2014-10-25 22:00,-4.3,0.5,92.63,682.08,0,1
600,2014-10-25 23:00,-4.5,2.16,92.63,682.18,0,0.99
601,2014-10-26 00:00,-4.5,0.64,91.97,682.18,0,1
602,2014-10-26 01:00,-4.8,3.36,91.66,682.08,0,1
603,2014-10-26 02:00,-5,4.8,91.02,681.88,0,1
604,2014-10-26 03:00,-5.3,5.92,91,681.78,0,1
605,2014-10-26 04:00,-5.5,6.88,90.66,681.88,0,1
606,2014-10-26 05:00,-5.3,6.08,81.59,681.98,0,1
607,2014-10-26 06:00,-4.4,4.72,80.09,682.18,0,1
608,2014-10-26 07:00,-3.3,7.2,67.31,682.68,0,0.98
609,2014-10-26 08:00,-2.6,4.24,50.56,682.88,0,0
610,2014-10-26 09:00,-2.4,4.8,41.16,683.38,0,0
611,2014-10-26 10:00,-2.4,3.92,41.1,683.68,0,0
612,2014-10-26 11:00,-2.4,3.44,44.72,683.58,0,0
613,2014-10-26 12:00,-2,2.48,42.88,683.48,0,0
614,2014-10-26 13:00,-2.7,4.48,38.48,683.48,0,0
615,2014-10-26 14:00,-3,5.68,34.75,683.58,0,0
616,2014-10-26 15:00,-3.3,5.52,32.2,683.58,0,0.34
617,2014-10-26 16:00,-3.6,6.48,54.77,683.58,0,1
618,2014-10-26 17:00,-3.9,6.56,68.58,683.68,0,0
619,2014-10-26 18:00,-4.9,9.28,57.27,683.58,0,0
620,2014-10-26 19:00,-4.8,8.56,31,683.58,0,0
621,2014-10-26 20:00,-5.2,7.36,31.07,683.78,0,0
622,2014-10-26 21:00,-4.9,9.04,16.47,683.88,0,0
623,2014-10-26 22:00,-4.4,9.44,16.84,683.78,0,0
624,2014-10-26 23:00,-4.6,10.08,15.04,683.78,0,0
625,2014-10-27 00:00,-4.4,8.96,13.15,683.78,0,0
626,2014-10-27 01:00,-4.6,10,13.21,683.58,0,0
627,2014-10-27 02:00,-4.4,10.56,13.32,683.28,0,0
628,2014-10-27 03:00,-3.9,11.76,12.38,683.28,0,0
629,2014-10-27 04:00,-3.9,12.56,12.65,683.38,0,0
630,2014-10-27 05:00,-3.8,11.6,12.8,683.28,0,0
631,2014-10-27 06:00,-4.4,11.28,11.18,683.08,0,0
632,2014-10-27 07:00,-4.6,8.24,9.61,683.38,0,0.99
633,2014-10-27 08:00,-4.4,7.52,12.91,683.58,0,0.04
634,2014-10-27 09:00,-3.6,9.36,14.6,683.68,0,0
635,2014-10-27 10:00,-3.8,7.84,14.56,683.78,0,0
636,2014-10-27 11:00,-2.7,5.36,14.48,683.58,0,0
637,2014-10-27 12:00,-2.8,6.48,17.99,683.28,0,0
638,2014-10-27 13:00,-2.2,8.8,19.85,683.28,0,0
639,2014-10-27 14:00,-1.6,5.68,20.17,683.08,0,0
640,2014-10-27 15:00,-2.1,7.36,21.42,683.08,0,0.37
641,2014-10-27 16:00,-2.5,4.08,20.4,683.08,0,1
642,2014-10-27 17:00,-2.7,7.36,22.06,683.08,0,0
643,2014-10-27 18:00,-3,7.12,20.21,682.98,0,0
644,2014-10-27 19:00,-2.8,10.08,18.57,682.78,0,0
645,2014-10-27 20:00,-3.2,9.04,15.87,682.78,0,0
646,2014-10-27 21:00,-3.3,6.8,14.81,682.58,0,0
647,2014-10-27 22:00,-3.4,7.76,15.22,682.18,0,0
648,2014-10-27 23:00,-3.3,8.56,15.48,681.98,0,0
649,2014-10-28 00:00,-3.6,9.52,14.16,681.28,0,0
650,2014-10-28 01:00,-4.7,9.2,14.89,680.88,0,0
651,2014-10-28 02:00,-5,6.24,15.15,680.98,0,0
652,2014-10-28 03:00,-3.8,8.48,14.01,680.58,0,0
653,2014-10-28 04:00,-4.2,5.44,14.51,680.68,0,0
654,2014-10-28 05:00,-4.3,5.76,14.67,680.48,0,0
655,2014-10-28 06:00,-4.2,6.56,15.57,680.28,0,0
656,2014-10-28 07:00,-4.2,5.2,14.59,680.28,0,0.99
657,2014-10-28 08:00,-3.5,7.52,15.82,680.18,0,0.05
658,2014-10-28 09:00,-3.1,5.6,16.55,680.28,0,0
659,2014-10-28 10:00,-3.5,2.24,18.37,680.28,0,0
660,2014-10-28 11:00,-2.2,1.84,20.01,679.98,0,0
661,2014-10-28 12:00,-2.6,1.52,20.25,679.68,0,0
662,2014-10-28 13:00,-2.6,2.08,39.03,679.48,0,0
663,2014-10-28 14:00,-3.5,2.48,38.79,679.28,0,0
664,2014-10-28 15:00,-4.1,2.4,40.02,679.18,0,0.48
665,2014-10-28 16:00,-4.5,2.8,40.41,678.98,0,1
666,2014-10-28 17:00,-5.1,5.12,37.93,678.98,0,0
667,2014-10-28 18:00,-5.4,5.04,34.68,678.98,0,0
668,2014-10-28 19:00,-5.3,5.76,32.36,678.78,0,0
669,2014-10-28 20:00,-5.3,5.28,32.65,678.78,0,0
670,2014-10-28 21:00,-5.5,5.6,35.78,678.68,0,0
671,2014-10-28 22:00,-5.6,5.68,33.53,678.48,0,0
672,2014-10-28 23:00,-5.7,6.16,30.95,678.48,0,0
673,2014-10-29 00:00,-5.6,6.32,27.66,678.28,0,0
674,2014-10-29 01:00,-5.5,6.4,27.47,678.08,0,0
675,2014-10-29 02:00,-5.1,5.04,25.57,677.98,0,0
676,2014-10-29 03:00,-5.9,6.08,24.28,677.88,0,0
677,2014-10-29 04:00,-5.8,6.32,22.86,677.88,0,0
678,2014-10-29 05:00,-6.2,7.28,21.45,677.58,0,0
679,2014-10-29 06:00,-5.7,8.88,18.88,677.78,0,0
680,2014-10-29 07:00,-5.5,8.16,15.46,678.18,0,0.99
681,2014-10-29 08:00,-5.5,6.32,16.79,678.48,0,0.05
682,2014-10-29 09:00,-5.2,5.52,16.76,678.88,0,0
683,2014-10-29 10:00,-4.7,4.72,16.69,679.08,0,0
684,2014-10-29 11:00,-4.8,2.88,17.23,679.08,0,0
685,2014-10-29 12:00,-4.9,2.56,17.72,678.98,0,0
686,2014-10-29 13:00,-5.2,6.24,19.55,678.98,0,0
687,2014-10-29 14:00,-5,7.2,18.58,679.08,0,0
688,2014-10-29 15:00,-5.1,8.4,19.17,679.08,0,0.54
689,2014-10-29 16:00,-5,6.96,24.75,679.08,0,1
690,2014-10-29 17:00,-5.2,9.52,26.99,679.48,0,0
691,2014-10-29 18:00,-5.1,10.56,27.75,679.68,0,0
692,2014-10-29 19:00,-5,11.6,25.52,679.88,0,0
693,2014-10-29 20:00,-4.7,10.96,24.24,680.38,0,0
694,2014-10-29 21:00,-4.7,11.52,17.32,680.58,0,0
695,2014-10-29 22:00,-4.5,9.6,13.27,680.78,0,0
696,2014-10-29 23:00,-4.8,9.36,14.29,681.08,0,0
697,2014-10-30 00:00,-4.9,10.4,15.27,681.08,0,0
698,2014-10-30 01:00,-5,9.28,25.9,681.28,0,0
699,2014-10-30 02:00,-4.8,8.64,51.95,681.48,0,0
700,2014-10-30 03:00,-4.8,3.92,60.4,681.48,0,0
701,2014-10-30 04:00,-4.6,4.96,78.43,681.48,0,0
702,2014-10-30 05:00,-4.5,6.08,78.57,681.58,0,0.1
703,2014-10-30 06:00,-4.9,2.96,91.02,681.98,0,0.83
704,2014-10-30 07:00,-4.6,4.64,91.4,682.58,0,0
705,2014-10-30 08:00,-4.6,5.6,91.17,682.88,0,0.91
706,2014-10-30 09:00,-4.7,6.8,85.05,683.18,0,0.44
707,2014-10-30 10:00,-4.1,2.32,80.08,683.48,0,0.78
708,2014-10-30 11:00,-4.3,2.64,75.83,683.68,0,0.47
709,2014-10-30 12:00,-4.4,3.36,72.76,683.78,0,0.29
710,2014-10-30 13:00,-5.6,6,66.58,683.88,0,0
711,2014-10-30 14:00,-4.3,5.52,64.13,684.08,0,0
712,2014-10-30 15:00,-3.5,4.4,62.29,684.18,0,0.56
713,2014-10-30 16:00,-3.3,7.84,70.53,684.38,0,1
714,2014-10-30 17:00,-4,4.48,75.93,684.68,0,0
715,2014-10-30 18:00,-3.6,6.08,81.94,684.98,0,0
716,2014-10-30 19:00,-3.2,5.84,84,685.08,0,0
717,2014-10-30 20:00,-2.9,6.08,84.58,685.28,0,0
718,2014-10-30 21:00,-2.9,5.68,77.81,685.28,0,0
719,2014-10-30 22:00,-3.2,3.76,74.37,685.28,0,0
720,2014-10-30 23:00,-3.7,4.96,71.65,685.18,0,0
721,2014-10-31 00:00,-5.9,7.76,68.45,684.88,0,0
722,2014-10-31 01:00,-5.8,10.4,66.9,684.68,0,0
723,2014-10-31 02:00,-5.8,8.32,67.55,684.58,0,0
724,2014-10-31 03:00,-3.7,5.84,64.84,685.18,0,0
725,2014-10-31 04:00,-1,6.4,70.02,685.28,0,0
726,2014-10-31 05:00,-0.9,4.64,64.69,685.28,0,0
727,2014-10-31 06:00,-0.4,7.52,60.55,685.38,0,0
728,2014-10-31 07:00,-0.5,5.52,50.48,685.58,0,1
729,2014-10-31 08:00,-0.7,6.08,48.7,685.78,0,0.05
730,2014-10-31 09:00,-0.7,8.72,45.5,686.08,0,0
731,2014-10-31 10:00,-1.3,6.8,45.7,686.18,0,0
732,2014-10-31 11:00,-1.7,4.16,47.14,686.08,0,0
733,2014-10-31 12:00,-1.8,2.48,46.53,685.98,0,0
734,2014-10-31 13:00,-2.4,2.32,47.31,685.78,0,0
735,2014-10-31 14:00,-0.6,3.68,44.76,685.88,0,0
736,2014-10-31 15:00,0.3,3.76,46.69,685.98,0,0.58
737,2014-10-31 16:00,-0.1,2.96,53.96,685.88,0,1
738,2014-10-31 17:00,-0.3,5.2,58.13,685.98,0,0
739,2014-10-31 18:00,-0.5,5.28,61.29,686.18,0,0
740,2014-10-31 19:00,-0.2,6.32,65.15,686.18,0,0
741,2014-10-31 20:00,0,7.6,65.24,686.28,0,0
742,2014-10-31 21:00,0,7.12,64.5,686.28,0,0
743,2014-10-31 22:00,-0.1,6.08,66.68,686.18,0,0
744,2014-10-31 23:00,-1.1,6,68.04,686.08,0,0
745,2014-11-01 00:00,-0.5,5.12,75.03,685.88,0,0
746,2014-11-01 01:00,-0.6,4.24,77.57,685.88,0,0
747,2014-11-01 02:00,-1.1,1.44,77.88,685.58,0,0
748,2014-11-01 03:00,0.4,3.68,78.56,685.28,0,0
749,2014-11-01 04:00,0.6,3.36,78.51,685.18,0,0
750,2014-11-01 05:00,0.6,3.76,77.88,685.08,0,0
751,2014-11-01 06:00,0.5,4.64,76.99,685.18,0,0
752,2014-11-01 07:00,0.3,3.52,59.32,685.48,0,1
753,2014-11-01 08:00,1.4,1.44,57.46,685.68,0,0.02
754,2014-11-01 09:00,2,1.44,55.71,685.68,0,0
755,2014-11-01 10:00,2.2,1.04,53.73,685.68,0,0
756,2014-11-01 11:00,1.7,0.5,53.39,685.58,0,0
757,2014-11-01 12:00,2.1,0.5,54.77,685.48,0,0
758,2014-11-01 13:00,2.4,0.5,57.35,685.28,0,0
759,2014-11-01 14:00,2.6,0.5,55.18,685.18,0,0
760,2014-11-01 15:00,1.9,1.52,61.6,685.18,0,0.72
761,2014-11-01 16:00,0.7,1.52,71.6,685.08,0,0
762,2014-11-01 17:00,-0.9,1.28,76.91,685.28,0,0
763,2014-11-01 18:00,-1.1,0.5,79.69,685.18,0,0
764,2014-11-01 19:00,-0.9,1.52,81.62,685.28,0,0
765,2014-11-01 20:00,-2.8,0.5,82.6,685.18,0,0
766,2014-11-01 21:00,-2.8,0.5,83.61,685.08,0,0
767,2014-11-01 22:00,-2.4,0.88,84.08,684.68,0,0
768,2014-11-01 23:00,-2.6,1.44,85.16,684.38,0,0
769,2014-11-02 00:00,-2.1,3.04,84.06,684.08,0,0
770,2014-11-02 01:00,-2.4,3.44,82.99,683.88,0,0
771,2014-11-02 02:00,-3,5.36,84.02,683.28,0,0
772,2014-11-02 03:00,-3.5,2.8,83.49,682.98,0,0
773,2014-11-02 04:00,-3.3,1.6,78.13,682.78,0,0
774,2014-11-02 05:00,-3.3,0.5,79.69,682.58,0,0
775,2014-11-02 06:00,-3.6,1.84,40.68,682.58,0,0
776,2014-11-02 07:00,-2.2,1.68,29.39,682.58,0,1
777,2014-11-02 08:00,-0.8,3.12,29.22,682.68,0,0.21
778,2014-11-02 09:00,0,3.04,30.68,682.48,0,0
779,2014-11-02 10:00,0,3.04,29.96,682.58,0,0
780,2014-11-02 11:00,-0.2,3.68,29,682.18,0,0.27
781,2014-11-02 12:00,-1.4,4.08,46.86,681.78,0,0.21
782,2014-11-02 13:00,-1.1,3.04,51.11,681.38,0,0.34
783,2014-11-02 14:00,-2,1.92,47.83,681.28,0,0
784,2014-11-02 15:00,-1.8,0.5,57.79,681.08,0,0.66
785,2014-11-02 16:00,-3.8,0.5,64.67,680.88,0,0
786,2014-11-02 17:00,-4.7,1.68,63.56,680.88,0,0
787,2014-11-02 18:00,-5,0.5,81,680.88,0,0
788,2014-11-02 19:00,-4.8,1.84,71.45,680.68,0,0
789,2014-11-02 20:00,-4.9,2.32,63.81,680.48,0,0
790,2014-11-02 21:00,-5.3,2.24,56.23,680.18,0,0
791,2014-11-02 22:00,-5.5,3.2,60.66,679.88,0,0
792,2014-11-02 23:00,-6.4,7.52,61.5,679.18,0,0
793,2014-11-03 00:00,-5.2,8.32,64.27,678.98,0,0
794,2014-11-03 01:00,-4.8,8.4,68.62,678.48,0,0
795,2014-11-03 02:00,-5.2,8.64,69.11,677.98,0,0
